"No.","Time","Delta","Source","Destination","Protocol","Length","TCP Segment Len","Time to Live","Info"
"8405","13.276031","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8406","13.276031","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8407","13.276032","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8408","13.276052","0.000020","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9343158 Win=1016064 Len=0"
"8409","13.276119","0.000067","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8410","13.276120","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8411","13.276120","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8412","13.276121","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8413","13.276137","0.000016","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9348998 Win=1016064 Len=0"
"8414","13.276220","0.000083","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8415","13.276221","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8416","13.276221","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8417","13.276221","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8418","13.276222","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8419","13.276222","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8420","13.276242","0.000020","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9357758 Win=1016064 Len=0"
"8421","13.276322","0.000080","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8422","13.276322","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8423","13.276322","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8424","13.276323","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8425","13.276323","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8426","13.276324","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8427","13.276343","0.000019","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9366518 Win=1016064 Len=0"
"8428","13.276412","0.000069","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8429","13.276412","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8430","13.276426","0.000014","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9369438 Win=1016064 Len=0"
"8431","13.285465","0.009039","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8432","13.285466","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8433","13.285466","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8434","13.285466","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8435","13.285467","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8436","13.285467","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8437","13.285468","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8438","13.285468","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8439","13.285520","0.000052","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9381118 Win=1016064 Len=0"
"8440","13.285673","0.000153","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8441","13.285674","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8442","13.285674","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8443","13.285676","0.000002","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8444","13.285677","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8445","13.285677","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8446","13.285677","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8447","13.285678","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8448","13.285709","0.000031","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9392798 Win=1016064 Len=0"
"8449","13.285812","0.000103","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8450","13.285813","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8451","13.285813","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8452","13.285813","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8453","13.285814","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8454","13.285814","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8455","13.285814","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8456","13.285815","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8457","13.285815","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8458","13.285815","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8459","13.285839","0.000024","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9407398 Win=1016064 Len=0"
"8460","13.285934","0.000095","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8461","13.285935","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8462","13.285935","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8463","13.285935","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8464","13.285935","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8465","13.285936","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8466","13.285954","0.000018","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9416158 Win=1016064 Len=0"
"8467","13.286050","0.000096","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8468","13.286050","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8469","13.286050","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8470","13.286051","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8471","13.286051","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8472","13.286051","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8473","13.286068","0.000017","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9424918 Win=1016064 Len=0"
"8474","13.286161","0.000093","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8475","13.286161","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8476","13.286161","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8477","13.286161","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8478","13.286162","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8479","13.286162","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8480","13.286178","0.000016","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9433678 Win=1016064 Len=0"
"8481","13.286262","0.000084","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8482","13.286262","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8483","13.286262","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8484","13.286263","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8485","13.286263","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8486","13.286263","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8487","13.286280","0.000017","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9442438 Win=1016064 Len=0"
"8488","13.286357","0.000077","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8489","13.286357","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8490","13.286357","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8491","13.286358","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8492","13.286378","0.000020","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9448278 Win=1016064 Len=0"
"8493","13.286451","0.000073","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8494","13.286451","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8495","13.286451","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8496","13.286451","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8497","13.286452","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8498","13.286452","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8499","13.286468","0.000016","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9457038 Win=1016064 Len=0"
"8500","13.286541","0.000073","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8501","13.286542","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8502","13.286542","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8503","13.286542","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8504","13.286556","0.000014","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9462878 Win=1016064 Len=0"
"8505","13.286634","0.000078","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8506","13.286634","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8507","13.286635","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8508","13.286635","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8509","13.286635","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8510","13.286636","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8511","13.286652","0.000016","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9471638 Win=1016064 Len=0"
"8512","13.295551","0.008899","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8513","13.295551","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8514","13.295552","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8515","13.295552","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8516","13.295596","0.000044","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9477478 Win=1016064 Len=0"
"8517","13.295709","0.000113","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8518","13.295710","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8519","13.295710","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8520","13.295710","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8521","13.295711","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8522","13.295711","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8523","13.295711","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8524","13.295713","0.000002","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8525","13.295738","0.000025","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9489158 Win=1016064 Len=0"
"8526","13.295833","0.000095","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8527","13.295833","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8528","13.295834","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8529","13.295834","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8530","13.295834","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8531","13.295835","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8532","13.295835","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8533","13.295835","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8534","13.295856","0.000021","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9500838 Win=1016064 Len=0"
"8535","13.295948","0.000092","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8536","13.295948","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8537","13.295949","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8538","13.295949","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8539","13.295949","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8540","13.295950","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8541","13.295969","0.000019","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9509598 Win=1016064 Len=0"
"8542","13.296065","0.000096","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8543","13.296066","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8544","13.296067","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8545","13.296067","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8546","13.296067","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8547","13.296067","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8548","13.296086","0.000019","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9518358 Win=1016064 Len=0"
"8549","13.296180","0.000094","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8550","13.296180","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8551","13.296181","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8552","13.296181","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8553","13.296181","0.000000","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8554","13.296182","0.000001","10.0.0.2","192.168.1.10","NBSS","1514","1460","127","NBSS Continuation Message"
"8555","13.296200","0.000018","192.168.1.10","10.0.0.2","TCP","54","0","128","49844  >  445 [ACK] Seq=9793 Ack=9527118 Win=1016064 Len=0"
