"No.","Time","Delta","Source","Destination","Protocol","Length","TCP Segment Len","Time to Live","Identification","Info"
"5567","0.095773","0.000001","123.83.1.250","10.0.64.129","TCP","64","0","114","0x0100 (256)","15504  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5568","0.095775","0.000001","206.126.37.69","10.0.64.129","TCP","64","0","117","0x0100 (256)","19582  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5569","0.095776","0.000001","123.83.1.254","10.0.64.129","TCP","64","0","114","0x0100 (256)","15508  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5570","0.095778","0.000001","147.227.18.92","10.0.64.129","TCP","64","0","118","0x0100 (256)","18042  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5571","0.095780","0.000001","206.126.37.61","10.0.64.129","TCP","64","0","117","0x0100 (256)","19574  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5572","0.096122","0.000342","206.126.37.66","10.0.64.129","TCP","64","0","117","0x0100 (256)","19579  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5573","0.096124","0.000001","212.172.20.11","10.0.64.129","TCP","64","0","123","0x0100 (256)","16618  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5574","0.096126","0.000002","212.172.19.178","10.0.64.129","TCP","64","0","123","0x0100 (256)","16529  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5575","0.096128","0.000001","75.75.6.252","10.0.64.129","TCP","64","0","106","0x0100 (256)","15778  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5576","0.096130","0.000001","123.83.2.11","10.0.64.129","TCP","64","0","114","0x0100 (256)","15521  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5577","0.096132","0.000001","212.172.19.189","10.0.64.129","TCP","64","0","123","0x0100 (256)","16540  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5578","0.096133","0.000001","75.75.6.245","10.0.64.129","TCP","64","0","106","0x0100 (256)","15771  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5579","0.096218","0.000085","123.83.2.10","10.0.64.129","TCP","64","0","114","0x0100 (256)","15520  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5580","0.096220","0.000001","91.211.6.165","10.0.64.129","TCP","64","0","122","0x0100 (256)","15227  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5581","0.096222","0.000001","75.75.7.0","10.0.64.129","TCP","64","0","106","0x0100 (256)","15782  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5582","0.096223","0.000001","123.83.1.209","10.0.64.129","TCP","64","0","114","0x0100 (256)","15463  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5583","0.096225","0.000001","206.126.37.70","10.0.64.129","TCP","64","0","117","0x0100 (256)","19583  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5584","0.096227","0.000001","123.83.2.20","10.0.64.129","TCP","64","0","114","0x0100 (256)","15530  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5585","0.096229","0.000001","212.172.20.5","10.0.64.129","TCP","64","0","123","0x0100 (256)","16612  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5586","0.096230","0.000001","123.83.2.33","10.0.64.129","TCP","64","0","114","0x0100 (256)","15543  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5587","0.096232","0.000001","75.75.7.5","10.0.64.129","TCP","64","0","106","0x0100 (256)","15787  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5588","0.096423","0.000191","91.211.7.108","10.0.64.129","TCP","64","0","122","0x0100 (256)","15426  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5589","0.096425","0.000001","123.83.2.50","10.0.64.129","TCP","64","0","114","0x0100 (256)","15560  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5590","0.096427","0.000001","206.126.37.87","10.0.64.129","TCP","64","0","117","0x0100 (256)","19600  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5591","0.096429","0.000001","91.211.7.62","10.0.64.129","TCP","64","0","122","0x0100 (256)","15380  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5592","0.096430","0.000001","147.227.18.105","10.0.64.129","TCP","64","0","118","0x0100 (256)","18055  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5593","0.096432","0.000001","172.212.19.105","10.0.64.129","TCP","64","0","123","0x0100 (256)","18096  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5594","0.096434","0.000001","206.126.37.77","10.0.64.129","TCP","64","0","117","0x0100 (256)","19590  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5595","0.096436","0.000001","212.172.19.213","10.0.64.129","TCP","64","0","123","0x0100 (256)","16564  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5596","0.096437","0.000001","91.211.7.82","10.0.64.129","TCP","64","0","122","0x0100 (256)","15400  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5597","0.096439","0.000001","172.212.18.233","10.0.64.129","TCP","64","0","123","0x0100 (256)","17968  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5598","0.096537","0.000097","123.83.2.54","10.0.64.129","TCP","64","0","114","0x0100 (256)","15564  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5599","0.096539","0.000001","123.83.1.232","10.0.64.129","TCP","64","0","114","0x0100 (256)","15486  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5600","0.096541","0.000002","206.126.37.117","10.0.64.129","TCP","64","0","117","0x0100 (256)","19630  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5601","0.096542","0.000001","206.126.37.110","10.0.64.129","TCP","64","0","117","0x0100 (256)","19623  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5602","0.096544","0.000001","206.126.37.63","10.0.64.129","TCP","64","0","117","0x0100 (256)","19576  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5603","0.096546","0.000001","172.212.19.130","10.0.64.129","TCP","64","0","123","0x0100 (256)","18121  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5604","0.096548","0.000001","75.75.7.17","10.0.64.129","TCP","64","0","106","0x0100 (256)","15799  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5605","0.096549","0.000001","206.126.37.62","10.0.64.129","TCP","64","0","117","0x0100 (256)","19575  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5606","0.096621","0.000071","10.0.64.129","206.126.32.40","TCP","68","0","254","0xb2e5 (45797)","80  >  18273 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5607","0.096636","0.000014","10.0.64.129","75.75.1.193","TCP","68","0","254","0xb2d9 (45785)","80  >  14439 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5608","0.096650","0.000013","172.212.18.237","10.0.64.129","TCP","64","0","123","0x0100 (256)","17972  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5609","0.096651","0.000001","206.126.37.67","10.0.64.129","TCP","64","0","117","0x0100 (256)","19580  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5610","0.096653","0.000001","123.83.2.85","10.0.64.129","TCP","64","0","114","0x0100 (256)","15595  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5611","0.096655","0.000001","212.172.20.72","10.0.64.129","TCP","64","0","123","0x0100 (256)","16679  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5612","0.096657","0.000001","172.212.18.246","10.0.64.129","TCP","64","0","123","0x0100 (256)","17981  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5613","0.096658","0.000001","172.212.19.124","10.0.64.129","TCP","64","0","123","0x0100 (256)","18115  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5614","0.096660","0.000001","91.211.6.206","10.0.64.129","TCP","64","0","122","0x0100 (256)","15268  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5615","0.096662","0.000001","95.173.168.10","10.0.64.133","TCP","64","0","243","0x4ba0 (19360)","2895  >  1986 [SYN] Seq=0 Win=4096 Len=0"
"5616","0.096664","0.000001","212.172.20.25","10.0.64.129","TCP","64","0","123","0x0100 (256)","16632  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5617","0.096667","0.000003","10.0.64.129","210.210.1.44","TCP","68","0","254","0xb2e6 (45798)","80  >  14425 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5618","0.096707","0.000040","10.0.64.129","212.252.15.19","TCP","68","0","254","0xb2da (45786)","80  >  17026 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5619","0.096734","0.000026","10.0.64.129","98.138.5.224","TCP","68","0","254","0xb2e7 (45799)","80  >  13357 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5620","0.096761","0.000027","10.0.64.129","172.212.13.35","TCP","68","0","254","0xb2db (45787)","80  >  16490 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5621","0.096797","0.000036","10.0.64.129","98.138.5.240","TCP","68","0","254","0xb2e8 (45800)","80  >  13373 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5622","0.096827","0.000030","10.0.64.129","206.126.31.159","TCP","68","0","254","0xb2dc (45788)","80  >  18136 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5623","0.096855","0.000028","10.0.64.129","93.173.35.216","TCP","68","0","254","0xb2e9 (45801)","80  >  20064 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5624","0.096890","0.000035","10.0.64.129","210.210.1.25","TCP","68","0","254","0xb2dd (45789)","80  >  14406 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5625","0.096915","0.000024","172.212.18.251","10.0.64.129","TCP","64","0","123","0x0100 (256)","17986  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5626","0.096917","0.000001","95.173.168.10","10.0.64.135","TCP","64","0","243","0x4ba2 (19362)","2897  >  1986 [SYN] Seq=0 Win=4096 Len=0"
"5627","0.096918","0.000001","206.126.37.113","10.0.64.129","TCP","64","0","117","0x0100 (256)","19626  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5628","0.096919","0.000000","10.0.64.129","172.212.13.184","TCP","68","0","254","0xb2ea (45802)","80  >  16639 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5629","0.096920","0.000000","206.126.37.112","10.0.64.129","TCP","64","0","117","0x0100 (256)","19625  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5630","0.096922","0.000001","123.83.2.9","10.0.64.129","TCP","64","0","114","0x0100 (256)","15519  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5631","0.096923","0.000001","123.83.2.91","10.0.64.129","TCP","64","0","114","0x0100 (256)","15601  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5632","0.096925","0.000001","212.172.19.251","10.0.64.129","TCP","64","0","123","0x0100 (256)","16602  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5633","0.096927","0.000001","212.172.19.156","10.0.64.129","TCP","64","0","123","0x0100 (256)","16507  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5634","0.096929","0.000001","123.83.1.211","10.0.64.129","TCP","64","0","114","0x0100 (256)","15465  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5635","0.096948","0.000019","10.0.64.129","98.138.5.237","TCP","68","0","254","0xb2de (45790)","80  >  13370 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5636","0.096983","0.000035","10.0.64.129","98.138.5.225","TCP","68","0","254","0xb2df (45791)","80  >  13358 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5637","0.097013","0.000029","10.0.64.129","206.126.31.187","TCP","68","0","254","0xb2e0 (45792)","80  >  18164 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5638","0.097042","0.000028","10.0.64.129","98.138.5.241","TCP","68","0","254","0xb2e1 (45793)","80  >  13374 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5639","0.097077","0.000035","10.0.64.129","131.171.35.207","TCP","68","0","254","0xb2e2 (45794)","80  >  19853 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5640","0.097106","0.000029","123.83.1.208","10.0.64.129","TCP","64","0","114","0x0100 (256)","15462  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5641","0.097108","0.000001","10.0.64.129","142.142.24.85","TCP","68","0","254","0xb2e3 (45795)","80  >  15486 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5642","0.097108","0.000000","172.212.19.13","10.0.64.129","TCP","64","0","123","0x0100 (256)","18004  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5643","0.097110","0.000001","95.173.168.10","10.0.64.132","TCP","64","0","243","0x4b9f (19359)","2894  >  1986 [SYN] Seq=0 Win=4096 Len=0"
"5644","0.097112","0.000001","91.211.7.81","10.0.64.129","TCP","64","0","122","0x0100 (256)","15399  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5645","0.097113","0.000001","147.227.18.131","10.0.64.129","TCP","64","0","118","0x0100 (256)","18081  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5646","0.097115","0.000001","95.173.168.10","10.0.64.134","TCP","64","0","243","0x4ba1 (19361)","2896  >  1986 [SYN] Seq=0 Win=4096 Len=0"
"5647","0.097117","0.000001","147.227.18.137","10.0.64.129","TCP","64","0","118","0x0100 (256)","18087  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5648","0.097119","0.000001","172.212.19.9","10.0.64.129","TCP","64","0","123","0x0100 (256)","18000  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5649","0.097121","0.000001","206.126.37.125","10.0.64.129","TCP","64","0","117","0x0100 (256)","19638  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5650","0.097122","0.000001","206.126.37.79","10.0.64.129","TCP","64","0","117","0x0100 (256)","19592  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5651","0.097136","0.000014","10.0.64.129","98.138.6.63","TCP","68","0","254","0xb2e4 (45796)","80  >  13452 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5652","0.097172","0.000035","10.0.64.129","35.195.39.223","TCP","68","0","254","0xb2eb (45803)","80  >  20317 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5653","0.097221","0.000048","10.0.64.129","93.173.35.233","TCP","68","0","254","0xb2ed (45805)","80  >  20081 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5654","0.097249","0.000028","10.0.64.129","131.171.35.240","TCP","68","0","254","0xb2ee (45806)","80  >  19886 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5655","0.097285","0.000036","10.0.64.129","212.252.15.76","TCP","68","0","254","0xb2ef (45807)","80  >  17083 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5656","0.097313","0.000027","10.0.64.129","172.212.13.102","TCP","68","0","254","0xb2f0 (45808)","80  >  16557 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5657","0.097343","0.000029","10.0.64.129","172.212.13.221","TCP","68","0","254","0xb2f1 (45809)","80  >  16676 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5658","0.097354","0.000011","75.75.7.44","10.0.64.129","TCP","64","0","106","0x0100 (256)","15826  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5659","0.097356","0.000002","123.83.2.22","10.0.64.129","TCP","64","0","114","0x0100 (256)","15532  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5660","0.097378","0.000021","10.0.64.129","98.138.6.47","TCP","68","0","254","0xb2f2 (45810)","80  >  13436 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5661","0.097387","0.000009","143.93.143.3","212.29.40.7","TCP","1442","1368","54","0x8640 (34368)","80  >  42976 [ACK] Seq=1 Ack=1 Win=2169 Len=1368 TSval=3044758337 TSecr=912713946"
"5662","0.097399","0.000011","143.93.143.3","212.29.40.7","TCP","1442","1368","54","0x8641 (34369)","80  >  42976 [ACK] Seq=1369 Ack=1 Win=2169 Len=1368 TSval=3044758337 TSecr=912713946"
"5663","0.097400","0.000001","147.227.18.127","10.0.64.129","TCP","64","0","118","0x0100 (256)","18077  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5664","0.097401","0.000000","75.75.7.48","10.0.64.129","TCP","64","0","106","0x0100 (256)","15830  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5665","0.097401","0.000000","212.172.19.146","10.0.64.129","TCP","64","0","123","0x0100 (256)","16497  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5666","0.097401","0.000000","44.204.2.165","10.0.64.129","TCP","64","0","115","0x0100 (256)","15596  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5667","0.097402","0.000000","147.227.18.144","10.0.64.129","TCP","64","0","118","0x0100 (256)","18094  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5668","0.097402","0.000000","206.126.37.101","10.0.64.129","TCP","64","0","117","0x0100 (256)","19614  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5669","0.097416","0.000013","10.0.64.129","172.212.13.207","TCP","68","0","254","0xb2f3 (45811)","80  >  16662 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5670","0.097681","0.000265","75.75.7.55","10.0.64.129","TCP","64","0","106","0x0100 (256)","15837  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5671","0.097683","0.000001","123.83.2.65","10.0.64.129","TCP","64","0","114","0x0100 (256)","15575  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5672","0.097685","0.000001","212.172.19.171","10.0.64.129","TCP","64","0","123","0x0100 (256)","16522  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5673","0.097687","0.000001","212.172.19.170","10.0.64.129","TCP","64","0","123","0x0100 (256)","16521  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5674","0.097717","0.000030","143.93.143.3","212.29.40.7","TCP","1442","1368","54","0x8642 (34370)","80  >  42976 [ACK] Seq=2737 Ack=1 Win=2169 Len=1368 TSval=3044758337 TSecr=912713946"
"5675","0.097719","0.000001","147.227.18.140","10.0.64.129","TCP","64","0","118","0x0100 (256)","18090  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5676","0.097719","0.000000","123.83.2.27","10.0.64.129","TCP","64","0","114","0x0100 (256)","15537  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5677","0.097719","0.000000","123.83.2.13","10.0.64.129","TCP","64","0","114","0x0100 (256)","15523  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5678","0.097720","0.000000","123.83.1.223","10.0.64.129","TCP","64","0","114","0x0100 (256)","15477  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5679","0.097720","0.000000","206.126.37.148","10.0.64.129","TCP","64","0","117","0x0100 (256)","19661  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5680","0.097721","0.000000","91.211.6.224","10.0.64.129","TCP","64","0","122","0x0100 (256)","15286  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5681","0.097721","0.000000","123.83.1.227","10.0.64.129","TCP","64","0","114","0x0100 (256)","15481  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5682","0.097722","0.000000","75.75.7.60","10.0.64.129","TCP","64","0","106","0x0100 (256)","15842  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5683","0.097722","0.000000","123.83.2.53","10.0.64.129","TCP","64","0","114","0x0100 (256)","15563  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5684","0.097723","0.000000","123.83.2.79","10.0.64.129","TCP","64","0","114","0x0100 (256)","15589  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5685","0.097724","0.000000","91.211.7.103","10.0.64.129","TCP","64","0","122","0x0100 (256)","15421  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5686","0.097724","0.000000","123.83.2.30","10.0.64.129","TCP","64","0","114","0x0100 (256)","15540  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5687","0.097725","0.000000","147.227.18.103","10.0.64.129","TCP","64","0","118","0x0100 (256)","18053  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5688","0.097725","0.000000","123.83.2.40","10.0.64.129","TCP","64","0","114","0x0100 (256)","15550  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5689","0.097726","0.000000","123.83.2.77","10.0.64.129","TCP","64","0","114","0x0100 (256)","15587  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5690","0.097726","0.000000","91.211.7.12","10.0.64.129","TCP","64","0","122","0x0100 (256)","15330  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5691","0.097727","0.000000","206.126.37.160","10.0.64.129","TCP","64","0","117","0x0100 (256)","19673  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5692","0.097727","0.000000","123.83.2.49","10.0.64.129","TCP","64","0","114","0x0100 (256)","15559  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5693","0.097728","0.000000","123.83.1.234","10.0.64.129","TCP","64","0","114","0x0100 (256)","15488  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5694","0.097975","0.000247","212.172.19.226","10.0.64.129","TCP","64","0","123","0x0100 (256)","16577  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5695","0.097977","0.000001","212.172.19.227","10.0.64.129","TCP","64","0","123","0x0100 (256)","16578  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5696","0.097979","0.000001","91.211.7.110","10.0.64.129","TCP","64","0","122","0x0100 (256)","15428  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5697","0.097981","0.000001","123.83.2.82","10.0.64.129","TCP","64","0","114","0x0100 (256)","15592  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5698","0.097982","0.000001","147.227.18.104","10.0.64.129","TCP","64","0","118","0x0100 (256)","18054  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5699","0.097984","0.000001","123.83.1.247","10.0.64.129","TCP","64","0","114","0x0100 (256)","15501  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5700","0.097986","0.000001","206.126.37.98","10.0.64.129","TCP","64","0","117","0x0100 (256)","19611  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5701","0.097988","0.000001","123.83.2.45","10.0.64.129","TCP","64","0","114","0x0100 (256)","15555  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5702","0.097989","0.000001","123.83.1.231","10.0.64.129","TCP","64","0","114","0x0100 (256)","15485  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5703","0.097991","0.000001","75.75.6.175","10.0.64.129","TCP","64","0","106","0x0100 (256)","15701  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5704","0.097995","0.000004","206.126.37.99","10.0.64.129","TCP","64","0","117","0x0100 (256)","19612  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5705","0.097997","0.000001","123.83.2.148","10.0.64.129","TCP","64","0","114","0x0100 (256)","15658  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5706","0.097999","0.000001","212.172.19.231","10.0.64.129","TCP","64","0","123","0x0100 (256)","16582  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5707","0.098055","0.000055","10.0.64.129","172.212.13.175","TCP","68","0","254","0xb2f4 (45812)","80  >  16630 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"5708","0.098102","0.000047","206.126.37.89","10.0.64.129","TCP","64","0","117","0x0100 (256)","19602  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5709","0.098104","0.000001","123.83.2.106","10.0.64.129","TCP","64","0","114","0x0100 (256)","15616  >  80 [SYN] Seq=0 Win=16384 Len=0"
"5710","0.098120","0.000015","141.113.86.92","10.0.64.129","TCP","667","605","54","0xd1cf (53711)","13230  >  80 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=605"
"5711","0.098121","0.000000","95.173.168.10","10.0.64.138","TCP","64","0","243","0x4ba5 (19365)","2900  >  1986 [SYN] Seq=0 Win=4096 Len=0"
